潒,dáng,zyáng,,,,,,
箾,scrök,sieu,,,,,,
艘,sau,sieu,,,,,,
翛,sjyuk,sieu,,,,,,
撨,dziäu,sieu,,,,,,
捎,scrau,siäu,,,,,,
綃,scrau,siäu,,,,,,
蛸,scrau,siäu,,,,,,
莦,scrau,siäu,,,,,,
𦐺,sieu,siäu,,,,,,
鮹,scrau,siäu,,,,,,
鞘,scrau,siä̀u,,,,,,
躚,sien,siän,,,,,,
硟,tsjhiä̀n,siän,,,,,,
彡,scram,siäm,,,,,,
涎,jiä̀n,ziän,,,,,,
爓,jiä̀m,ziäm,,,,,,
䕭,dziäm,ziäm,,,,,,
洗,siéi,sién,,,,,,
姺,scyn,sién,,,,,,
䉳,siän,siä́n,,,,,,
廯,siän,siä́n,,,,,,
𦆀,tsjhiä́n,ziä́n,,,,,,
先,sien,sièn,,,,,,
惗,niep,siä̀n,,,,,,
羨,jiä̀n,ziä̀n,,,,,,
斜,jya,zya,,,,,,
邪,jya,zya,,,,,,
䔑,jya,zya,,,,,,
瀉,syá,syà,,,,,,
楔,krät,siet,,,,,,
僁,sit,siet,,,,,,
泄,jièj,siät,,,,,,
䊝,sit,siät,,,,,,
㔎,ngyt,siät,,,,,,
韘,sjiäp,siep,,,,,,
鉎,scräng,sieng,,,,,,
猩,scräng,sieng,,,,,,
鱏,jim,zim,,,,,,
罧,scỳm,sím,,,,,,
省,scyä́ng,siä́ng,,,,,,
渻,scyä́ng,siä́ng,,,,,,
惺,sieng,siä́ng,,,,,,
腥,sieng,sièng,,,,,,
睲,siä́ng,sièng,,,,,,
糔,sáu,syú,,,,,,
牰,jyù,zyù,,,,,,
琇,jyú,syù,,,,,,
傞,tshö,sö,,,,,,
𩊮,scra,sö,,,,,,
莎,scra,suö,,,,,,
魦,scra,suö,,,,,,
髿,scra,suö,,,,,,
㛗,tshüö,suö,,,,,,
娑,sö,sö́,,,,,,
刷,scwat,scüät,,,,,,
淞,syong,zyong,,,,,,
頌,jyong,zyòng,,,,,,
訟,zyong,zyòng,,,,,,
凇,syong,sùng,,,,,,
搜,scráu,scyu,,,,,,
𦺋,sáu,scyu,,,,,,
䐹,sièu,scyu,,,,,,
䤇,syú,scyu,,,,,,
𣸈,scyu,scyú,,,,,,
溲,scyu,scyú,,,,,,
瞍,sieu,sú,,,,,,
廋,scyu,sú,,,,,,
駷,syóng,sú,,,,,,
欶,scrök,sù,,,,,,
漱,scyù,sù,,,,,,
螋,scyu,scüo,,,,,,
𥿇,scyo,khyó,,,,,,訓“紶”或形誤？所舉切非丘舉切？rk？
齭,tschyó,scyó,,,,,,
籔,sú,scüó,,,,,,
疏,scyo,scyò,,,,,,
踈,scyo,scyò,,,,,,
疎,scyo,scyò,,,,,,
捒,scyò,scüò,,,,,,
㡏,scüo,scüò,,,,,,
愬,screk,sò,,,,,,
㑛,sjyok,suk,,,,,,
棴,byuk,suk,,,,,,“樕”之誤
𧽏,scyu,scyuk,,,,,,
宿,syù,syuk,,,,,,
蟰,sieu,syuk,,,,,,
䎘,scyuk,syuk,,,,,,
𩘹,scyuk,syuk,,,,,,
䃤,siéu,syuk,,,,,,
潚,sieu,syuk,,,,,,
橚,sieu,syuk,,,,,,
裻,tok,sok,,,,,,
𩌮,zjyok,zyok,,,,,,
玊,syuk,syok,,,,,,
帥,scüì,scüyt,,,,,,
𠞩,tschyt,scüyt,,,,,,
算,suán,suàn,,,,,,
𨏉,scüän,scüä̀n,,,,,,
㝈,scwàn,scüä̀n,,,,,,
孿,scwàn,scüä̀n,,,,,,
浽,nuö́i,svi,,,,,,
夊,tschüï,svi,,,,,,
䅑,njvi,svi,,,,,,
䪎,scüï,suöi,,,,,,
蓑,suö,suöi,,,,,,
靃,huak,svḯ,,,,,,
繐,xvèi,svèj,,,,,,
𠻜,scüät,scüèj,,,,,,
𥱵,zip,zvèj,,,,,,“篲”之誤
繻,njüo,süo,,,,,,
娶,tshüò,süo,,,,,,
𪋯,njüo,süo,,,,,,
蝑,syà,syo,,,,,,
諝,syo,syó,,,,,,
胥,syo,syó,,,,,,
稰,syo,syó,,,,,,
糈,scyó,syó,,,,,,
楈,syo,syó,,,,,,
㥠,syo,syó,,,,,,
湑,syo,syó,,,,,,
抒,zjyó,zyó,,,,,,
鱮,zyó,zyó,,,,,,
尠,süò,siä́n,,,,,,訓“鮮”
還,xwan,zvän,,,,,,
㳬,zvän,zvä̀n,,,,,,
鏇,zvän,zvä̀n,,,,,,
旋,zvän,zvä̀n,,,,,,
嫙,zvän,zvä̀n,,,,,,
選,svä́n,svä̀n,,,,,,
𤂳,tshvèj,svä̀n,,,,,,
䍻,zvä̀n,svä̀n,,,,,,
𦌔,scràn,svä̀n,,,,,,
䠣,svä̀n,khüä̀n,,,,,,所倦切非丘倦切
郇,xwan,svin,,,,,,
檈,zvän,svin,,,,,,
㸪,zjvin,zvin,,,,,,
紃,zjvin,zvin,,,,,,
洵,svin,zvin,,,,,,
灥,tsjhvän,zvin,,,,,,
𧾩,zvä̀n,zvin,,,,,,
迅,sìn,svìn,,,,,,
𩆵,sièn,siï,,,,,,
㾷,siei,siï,,,,,,
㽄,siei,siï,,,,,,
螔,jiï,siï,,,,,,
䌳,tsjhiï,siï,,,,,,
菥,siek,siï,,,,,,
𧕯,liï,scyï,,,,,,
籭,scre,scyï,,,,,,
鐁,siï,si,,,,,,
偲,tshöi,sy,,,,,,
躧,scré,scyḯ,,,,,,
矖,liï,scyḯ,,,,,,
簁,scyï,scyḯ,,,,,,
萆,biäk,sý,,,,,,“葈”之誤
諰,scre,sý,,,,,,
𠈈,tshiḯ,siḯ,,,,,,
屣,scyḯ,scyï̀,,,,,,
曬,scrè,scyï̀,,,,,,
襹,scyï,scyï̀,,,,,,
𧳙,gỳ,sì,,,,,,sg？貄
伺,sy,sỳ,,,,,,
思,sy,sỳ,,,,,,
覗,sy,sỳ,,,,,,
駛,scý,scỳ,,,,,,
𩰢,scý,scỳ,,,,,,
使,scý,scỳ,,,,,,
羠,ji,zí,,,,,,
洍,jy,zý,,,,,,
攺,jý,zý,,,,,,
俟,gyëi,zcý,,,,,,rg
騃,ngrä́i,zcý,,,,,,rŋ
蔱,scrät,scyèj,,,,,,
𡩡,screk,scyäk,,,,,,
䂹,scyäk,kyí,,,,,,rk？正戟切非山戟切？
䓠,tap,thöp,,,,,,
濕,sjip,thöp,,,,,,
䶀,khap,thöp,,,,,,
𪘁,xöp,thöp,,,,,,
㭼,döp,thöp,,,,,,
鰈,diep,thap,,,,,,
魼,khyo,thap,,,,,,
嗒,töp,thap,,,,,,
獺,tchrat,that,,,,,,
䲚,làj,that,,,,,,
達,dat,that,,,,,,
汏,dàj,that,,,,,,
嘽,tsjhiä́n,than,,,,,,
欿,xö́m,thöm,,,,,,
舑,njiäm,tham,,,,,,
簜,dáng,thang,,,,,,
𦳝,tchyang,thang,,,,,,
彈,dàn,dan,,,,,,
繟,tsjhiä́n,dan,,,,,,
儃,dzjiän,dan,,,,,,
聅,tchyät,dan,,,,,,
潭,jím,döm,,,,,,
橝,diém,döm,,,,,,
蟫,jim,döm,,,,,,
譚,dö́m,döm,,,,,,
燂,dziäm,döm,,,,,,
眈,töm,döm,,,,,,
䊤,dö́m,döm,,,,,,
㶣,dcyäm,dam,,,,,,
碭,dàng,dang,,,,,,
闛,thang,dang,,,,,,
塘,dang,dang,,,,,,
樘,tchräng,dang,,,,,,
襑,zim,thö́m,,,,,,
黮,dö́m,thö́m,,,,,,
𤎥,tsjhiäm,thám,,,,,,
帑,no,tháng,,,,,,
𥯕,dáng,tháng,,,,,,
㶒,sjám,thö̀m,,,,,,
探,thöm,thö̀m,,,,,,
傝,thap,thö̀m,,,,,,
䆱,tham,thàm,,,,,,
睒,sjiä́m,thàm,,,,,,
澉,kám,thàm,,,,,,
儻,tháng,thàng,,,,,,
嘆,than,thàn,,,,,,
洮,jiäu,thau,,,,,,
㹗,tsjhyu,thau,,,,,,
夲,thau,púon,,,,,,“本”之誤
綢,dcyu,thau,,,,,,
陶,jiäu,dau,,,,,,
燾,dàu,dau,,,,,,
掏,thau,dau,,,,,,
翿,dàu,dau,,,,,,
䬞,dcyu,dau,,,,,,
翢,thau,dau,,,,,,
蜪,thau,dau,,,,,,
槄,thau,tháu,,,,,,
韜,thau,thàu,,,,,,
𡘷,tháu,thàu,,,,,,
謟,thau,thàu,,,,,,
台,jy,thöi,,,,,,
菭,dcyi,döi,,,,,,
駘,dö́i,döi,,,,,,
𪒴,töi,döi,,,,,,
儓,döi,thö̀i,,,,,,
貣,dëk,thëk,,,,,,
匿,nyk,thëk,,,,,,
幐,dë̀ng,dëng,,,,,,
𤃶,thëng,thë̀ng,,,,,,
睇,dièi,thiei,,,,,,
提,dzjiï,diei,,,,,,
𥶛,dièi,diei,,,,,,
隄,tiei,diei,,,,,,
桋,ji,diei,,,,,,
題,dièi,diei,,,,,,
𧡨,dièi,diei,,,,,,
締,dièi,diei,,,,,,
荑,ji,diei,,,,,,
鼶,siï,diei,,,,,,
䱱,diei,diei,,,,,,
䖙,thiei,diei,,,,,,
䬫,tiei,diei,,,,,,
䚣,tiei,diei,,,,,,
𪂿,dièi,diei,,,,,,
𡰖,tiei,diei,,,,,,
蝭,tièi,diei,,,,,,
鴺,ji,diei,,,,,,
鮧,ji,diei,,,,,,
鶙,diei,diei,,,,,,
䐎,tiei,diei,,,,,,
醍,diei,thiéi,,,,,,
緹,diei,thiéi,,,,,,
鬀,dièi,thièi,,,,,,
涕,thiéi,thièi,,,,,,
洟,ji,thièi,,,,,,
䯜,siäk,thiek,,,,,,
硩,tchyät,thiek,,,,,,
𩮜,sjiäk,thiek,,,,,,
籊,diek,thiek,,,,,,
𢞒,thiek,khiek,,,,,,“𢢞”之誤
恌,jiäu,thieu,,,,,,
𣂁,tshiäu,thieu,,,,,,
蓧,diek,thieu,,,,,,
佻,thieu,dieu,,,,,,
𠧪,siei,dieu,,,,,,
朓,tchyä̀u,thiéu,,,,,,
咷,dau,thièu,,,,,,
頫,thièu,püó,,,,,,訓“俯”
窱,thiéu,thièu,,,,,,
詽,ngrän,thien,,,,,,訓“䚶”或形誤？
佃,dièn,dien,,,,,,
畋,dièn,dien,,,,,,
窴,dièn,dien,,,,,,
闐,dièn,dien,,,,,,
𦧴,than,dien,,,,,,
鈿,dièn,dien,,,,,,
嗔,tsjhin,dien,,,,,,
貚,dan,dien,,,,,,
栝,kuat,thiém,,,,,,
錪,tién,thién,,,,,,
琠,tién,thién,,,,,,
舚,thiem,thièm,,,,,,
忝,thiém,thièm,,,,,,
𨸱,niém,thièm,,,,,,
㐁,thö̀m,thièm,,,,,,
顚,tien,thièn,,,,,,
顛,tien,thièn,,,,,,
銕,diei,thiet,,,,,,
驖,diet,thiet,,,,,,
鉆,thiep,gyäm,,,,,,會意
跕,tiep,thiep,,,,,,
蝶,diep,thiep,,,,,,
䩞,tiep,thiep,,,,,,
莛,diéng,dieng,,,,,,
葶,tiéng,dieng,,,,,,
霆,diéng,dieng,,,,,,
綎,thieng,dieng,,,,,,
娗,diéng,dieng,,,,,,
挺,diéng,dieng,,,,,,
蜓,diéng,dieng,,,,,,
廷,dièng,dieng,,,,,,
圢,thién,thiéng,,,,,,
艼,thieng,thiéng,,,,,,
𦉬,thieng,thiéng,,,,,,
聽,thieng,thièng,,,,,,
汀,thieng,thièng,,,,,,
侹,thiéng,thièng,,,,,,
拕,dö́,thö,,,,,,
沱,dö́,dö,,,,,,
池,dcyï,dö,,,,,,
䭾,dö̀,dö,,,,,,
馱,dö̀,dö,,,,,,
鼧,thö,dö,,,,,,
佗,thö,dö,,,,,,
㸰,duö,khuö,,,,,,訓“犐”
媠,duö̀,thuö́,,,,,,
隋,zvï,thuö́,,,,,,
拖,thö,thö̀,,,,,,
涶,thuö,thuö̀,,,,,,
嫷,duö́,thuö̀,,,,,,
挩,duat,thuat,,,,,,
脫,duat,thuat,,,,,,
莌,duat,thuat,,,,,,
𩧐,lak,thak,,,,,,
魄,phräk,thak,,,,,,訓“落拓”
籜,thak,thak,,,,,,
恫,dùng,thung,,,,,,
俑,jyóng,thung,,,,,,
炵,thong,dong,,,,,,
爞,dcyung,dong,,,,,,
仝,dung,dzvän,,,,,,“㒰（全）”之誤
峒,dùng,dung,,,,,,
硐,dúng,dung,,,,,,
筒,dùng,dung,,,,,,
罿,tsjhyong,dung,,,,,,
潼,tsjhyong,dung,,,,,,
洞,dùng,dung,,,,,,
挏,dúng,dung,,,,,,
酮,dúng,dung,,,,,,
蕫,túng,dung,,,,,,
穜,dcyong,dung,,,,,,
衕,dùng,dung,,,,,,
絧,dùng,dung,,,,,,
𩦶,dong,dung,,,,,,
桶,dúng,thúng,,,,,,
𪎽,tsjhyung,thòng,,,,,,
緰,süo,du,,,,,,
𩿢,dú,thú,,,,,,
透,sjyuk,thù,,,,,,
㰯,thù,hù,,,,,,擬呵唾沫音？
屠,dcyo,do,,,,,,
涂,dcyo,do,,,,,,
啚,pyí,do,,,,,,同“圖”
䣝,dcra,do,,,,,,
捈,tho,do,,,,,,
䣄,zyo,do,,,,,,
𣘻,dcra,do,,,,,,
鍍,dò,do,,,,,,
䤅,du,do,,,,,,
筡,tchyo,do,,,,,,
土,dó,thó,,,,,,
菟,do,thò,,,,,,
吐,thó,thò,,,,,,
䛢,thuö,thuk,,,,,,
宊,thuot,thuot,,,,,,
棁,thuat,thuot,,,,,,
𡿮,duot,thuot,,,,,,
偳,tuan,thuan,,,,,,
貒,thuan,thuàn,,,,,,
蓷,tsjhvi,thuöi,,,,,,
推,tsjhvi,thuöi,,,,,,
墤,khwä̀i,duöi,,,,,,從穨省
尵,dcwäi,duöi,,,,,,
僓,xuö̀i,thuö́i,,,,,,從穨省
脮,nuö́i,thuö́i,,,,,,
㟎,thuö́,thuö́i,,,,,,
毻,thuö̀,thuàj,,,,,,
裞,sjvèj,thuàj,,,,,,
㥆,thuot,thuö̀i,,,,,,
𪏆,thuan,thuon,,,,,,
噋,thuon,khuak,,,,,,“㗥”之誤
吞,thien,thon,,,,,,
𡱂,dièn,duon,,,,,,
坉,dúon,duon,,,,,,
燉,thuon,duon,,,,,,
庉,dúon,duon,,,,,,
黗,thuon,thúon,,,,,,
洿,xó,qo,,,,,,
釫,xwa,qo,,,,,,
㢪,kho,qo,,,,,,
扝,kho,qo,,,,,,
䉑,mo,müo,,,,,,
无,mo,müo,,,,,,
吾,ngra,ngo,,,,,,
鋘,xwa,ngo,,,,,,
𦌬,müo,müó,,,,,,
憮,müo,müó,,,,,,
鵡,mú,müó,,,,,,
䳇,mú,müó,,,,,,
瞴,müo,müó,,,,,,
嘸,büó,müó,,,,,,
瑦,qo,qó,,,,,,
霚,mung,müò,,,,,,
敄,müó,müò,,,,,,
鶩,muk,müò,,,,,,
埡,qó,qò,,,,,,
𪑱,qrök,quk,,,,,,
鱟,xù,qok,,,,,,
䑁,quk,qok,,,,,,
䁷,krök,qok,,,,,,
𨑥,huot,müët,,,,,,
昒,huot,müët,,,,,,
沕,myt,müët,,,,,,
𩑦,muot,quot,,,,,,
鼃,xwe,qwe,,,,,,
蛙,qwe,qwa,,,,,,
哇,qre,qwa,,,,,,
娃,qre,qwa,,,,,,
瓦,ngwá,ngwà,,,,,,
窊,qwa,qwà,,,,,,
㒝,miet,müot,,,,,,
嗢,quot,qwät,,,,,,
䯉,quot,qwät,,,,,,
穵,qrät,qwät,,,,,,
膃,quot,qwät,,,,,,
㱚,ngwat,dzan,,,,,,訓“䏼”
洸,kuang,quang,,,,,,
𤸷,güën,ngwan,,,,,,
芒,mang,müang,,,,,,
杗,mang,müang,,,,,,
邙,mang,müang,,,,,,
𨛌,mang,müang,,,,,,
㝃,myä́n,müón,,,,,,
𡕢,miém,müö́m,,,,,,
望,müang,müàng,,,,,,
朢,müang,müàng,,,,,,
汒,mang,müàng,,,,,,
迋,küáng,üàng,,,,,,
㤮,küàng,üàng,,,,,,
王,üang,üàng,,,,,,
忨,nguan,nguàn,,,,,,
万,mëk,müòn,,,,,,
輓,müón,müòn,,,,,,
蔓,muan,müòn,,,,,,
曼,muan,müòn,,,,,,
鰻,muan,müòn,,,,,,
䨲,nu,müòn,,,,,,“𩆊（娩）”之誤
㿸,müón,müòn,,,,,,
鬗,muan,müòn,,,,,,
溾,xuö́i,qwäi,,,,,,
瀤,xwäi,qwäi,,,,,,
𪊉,xwäi,qwäi,,,,,,
痿,njvï,qüï,,,,,,一從妥一從委
蟡,küḯ,qüï,,,,,,
烓,khvéng,qvei,,,,,,
㵟,myi,müëi,,,,,,
䉠,myi,müëi,,,,,,
薇,myi,müëi,,,,,,
矀,myi,müëi,,,,,,
潙,küï,üï,,,,,,
𩻟,hüï,üï,,,,,,
洈,küḯ,ngüï,,,,,,
蠵,xvei,jvï,,,,,,
桅,küḯ,nguöi,,,,,,
亹,muon,müë́i,,,,,,
娓,myì,müë́i,,,,,,
媁,qüëi,üë́i,,,,,,
鍏,üëi,üë́i,,,,,,
磈,khuö́i,qüë́i,,,,,,
委,qüï,qüḯ,,,,,,
蜲,qüï,qüḯ,,,,,,
𠷏,hüḯ,qüḯ,,,,,,
鄬,üï,üḯ,,,,,,
䦱,khwe,üḯ,,,,,,
䔺,jvï,jvḯ,,,,,,
䝐,jvï,jvḯ,,,,,,
𪀗,küḯ,ngüḯ,,,,,,
姽,küḯ,ngüḯ,,,,,,
䵋,kuö̀i,üí,,,,,,
唯,jvi,jví,,,,,,
蓶,jvi,jví,,,,,,
壝,jvi,jví,,,,,,
瀢,duö́i,jví,,,,,,
踓,tshví,jví,,,,,,
碨,qwäi,quö́i,,,,,,
𨝀,xuö́i,quö́i,,,,,,
頠,ngüḯ,nguö́i,,,,,,
峞,nguöi,nguö́i,,,,,,
嵬,nguöi,nguö́i,,,,,,
侑,yù,uö́i,,,,,,
爲,üï,üï̀,,,,,,
餧,nuö́i,qüï̀,,,,,,一從妥一從委
萎,qüï,qüï̀,,,,,,
䍴,qüḯ,qüï̀,,,,,,
𣨙,qüï,qüï̀,,,,,,
瞶,küë̀i,jvì,,,,,,
𧔥,jvi,jvì,,,,,,
沬,màj,müë̀i,,,,,,
圍,üëi,üë̀i,,,,,,
犩,ngüëi,ngüë̀i,,,,,,
懀,qwàj,quàj,,,,,,
嬒,quat,quàj,,,,,,
䶐,qwàj,quàj,,,,,,
䵳,qwàj,quàj,,,,,,
㕈,qö́i,quö̀i,,,,,,
隈,quöi,quö̀i,,,,,,
磑,nguöi,nguö̀i,,,,,,
軎,zvèj,üèj,,,,,,
轊,zvèj,üèj,,,,,,
槥,zvèj,üèj,,,,,,
殟,quot,quon,,,,,,
㑮,xuon,nguon,,,,,,
梱,khúon,nguon,,,,,,
閩,myn,müën,,,,,,
伆,müët,müë́n,,,,,,
勽,bàu,müë́n,,,,,,
㒚,qyë̀n,qúon,,,,,,
聞,müën,müë̀n,,,,,,
抆,müë́n,müë̀n,,,,,,
鼤,müën,müë̀n,,,,,,
䭡,qòn,qùon,,,,,,
於,qo,qyo,,,,,,
娛,ngò,ngüo,,,,,,
髃,ngú,ngüo,,,,,,
鰅,ngyong,ngüo,,,,,,
齵,ngu,ngüo,,,,,,
汙,qò,üo,,,,,,
圩,khyo,üo,,,,,,
臾,güì,jüo,,,,,,
鄃,sjüo,jüo,,,,,,
俞,tchyù,jüo,,,,,,
歈,du,jüo,,,,,,
𢋅,jyu,jüo,,,,,,
褕,jiäu,jüo,,,,,,
榆,jiäu,jüo,,,,,,
媮,thu,jüo,,,,,,
㳛,jyu,jüo,,,,,,
䩱,sjüò,jüo,,,,,,
余,dzjya,jyo,,,,,,
蜍,dzjyo,jyo,,,,,,
鵌,do,jyo,,,,,,
鋙,ngyo,ngyó,,,,,,
予,jyo,jyó,,,,,,
㦛,jyo,jyó,,,,,,
麌,ngo,ngüó,,,,,,
楀,küó,üó,,,,,,
萭,küó,üó,,,,,,
聥,küó,üó,,,,,,
㥚,jüo,jüó,,,,,,
𦺮,jüo,jüó,,,,,,
瘉,jüo,jüó,,,,,,
楰,jüo,jüó,,,,,,
瘐,jüo,jüó,,,,,,
語,ngyó,ngyò,,,,,,
淤,qyo,qyò,,,,,,
菸,qien,qyò,,,,,,
𢮁,qyó,qyò,,,,,,
醧,qu,qyò,,,,,,
𩦡,jyo,jyò,,,,,,
輿,jyo,jyò,,,,,,
鸒,jyo,jyò,,,,,,
𪋮,jyo,jyò,,,,,,
𡱣,zyó,jyò,,,,,,
禺,ngüo,ngüò,,,,,,
䴁,ngüo,ngüò,,,,,,
覦,jüo,jüò,,,,,,
芋,üo,üò,,,,,,
雨,üó,üò,,,,,,
羽,üó,üò,,,,,,
䪝,qwäk,qüäk,,,,,,
儥,duk,jyuk,,,,,,
煜,yp,jyuk,,,,,,
𥉑,xak,jyuk,,,,,,
栯,yú,qyuk,,,,,,
噢,qüó,qyuk,,,,,,
墺,qàu,qyuk,,,,,,
澳,qàu,qyuk,,,,,,
隩,qàu,qyuk,,,,,,
囿,yù,yuk,,,,,,
𤞞,kuk,jyok,,,,,,
尉,qüë̀i,qüët,,,,,,
熨,qüë̀i,qüët,,,,,,
蔚,qüë̀i,qüët,,,,,,
䬑,üë̀i,üët,,,,,,
觱,pit,üët,,,,,,一從古誖一從戉
抭,jiä́u,üët,,,,,,一同“抌”一同“㧒”
崛,güët,ngüët,,,,,,
蜮,xuëk,üyk,,,,,,
汨,miek,üyt,,,,,,汩本從曰
汩,kuot,üyt,,,,,,
窵,tièu,jvit,,,,,,鴪
驈,zjvit,jvit,,,,,,
繘,kvit,jvit,,,,,,
𧑐,zjvit,jvit,,,,,,
芛,jvḯ,jvit,,,,,,
欥,jit,jvit,,,,,,
噊,zjvit,jvit,,,,,,
䓈,jvḯ,jväk,,,,,,
坄,du,jväk,,,,,,
鴛,quon,qüon,,,,,,
裷,khüón,qüon,,,,,,
眢,quan,qüon,,,,,,
鼘,qyn,qven,,,,,,
嬽,qwän,qüän,,,,,,
黿,nguan,ngüon,,,,,,
羱,nguan,ngüon,,,,,,
蚖,nguan,ngüon,,,,,,
謜,ngüon,tshvän,,,,,,音從“泉”
洹,xuan,üon,,,,,,
𦛔,zvä̀n,jvän,,,,,,
圜,xwan,üän,,,,,,
圓,zvän,üän,,,,,,
湲,xwän,üän,,,,,,
婉,quán,qüón,,,,,,
菀,qüët,qüón,,,,,,
琬,quàn,qüón,,,,,,
惌,qüon,qüón,,,,,,
䩩,qüon,qüón,,,,,,
萒,güä́n,jvä́n,,,,,,
阮,ngüon,ngüón,,,,,,
邧,ngüon,ngüón,,,,,,
援,üon,üä̀n,,,,,,
媛,üon,üä̀n,,,,,,
院,xuan,üä̀n,,,,,,
緣,jvän,jvä̀n,,,,,,
怨,qüon,qüòn,,,,,,
䛄,qüón,qüòn,,,,,,
苑,qüón,qüòn,,,,,,
遠,üón,üòn,,,,,,
抉,kvet,qvet,,,,,,
娧,thuàj,jvät,,,,,,
䓲,jvèj,jvät,,,,,,
妜,qvet,qvät,,,,,,
軏,nguot,ngüot,,,,,,
扤,nguot,ngüot,,,,,,
枂,nguat,ngüot,,,,,,
越,xuat,üot,,,,,,
熭,üèj,üot,,,,,,
𩚴,qüët,qüot,,,,,,
馧,quot,qüën,,,,,,
頵,küyn,qüyn,,,,,,
沄,xuon,üën,,,,,,
䫟,xúon,üë́n,,,,,,
溳,üën,üýn,,,,,,
愪,üën,üýn,,,,,,
荺,üyn,üýn,,,,,,
馻,jvä́n,jvín,,,,,,
韞,quon,qüë́n,,,,,,
齫,khúon,ngüë́n,,,,,,
𧼐,khüë́n,ngüë́n,,,,,,
餫,xuon,üë̀n,,,,,,
忶,xuon,üë̀n,,,,,,
鶤,kuon,üë̀n,,,,,,
𧶊,üën,üë̀n,,,,,,
𧡡,xuon,üë̀n,,,,,,
𤸫,üë́n,üë̀n,,,,,,
醖,qüë́n,qüë̀n,,,,,,
醞,qüë́n,qüë̀n,,,,,,
藴,qüë́n,qüë̀n,,,,,,
襾,qrà,hrá,,,,,,
嚇,hräk,hrà,,,,,,
唬,kwäk,hrà,,,,,,
煆,hra,hrà,,,,,,
芐,xó,xrà,,,,,,
下,xrà,xrá,,,,,,
夏,xrà,xrá,,,,,,
欱,höp,hräp,,,,,,
笚,tap,xrap,,,,,,
䕸,kräi,xrät,,,,,,
轄,khàj,xrat,,,,,,
𡑧,khuot,xrat,,,,,,
𪗾,xrat,hrat,,,,,,
肛,kröng,hröng,,,,,,
谾,hung,hröng,,,,,,
夯,hröng,búon,,,,,,訓“笨”
降,krö̀ng,xröng,,,,,,
缸,kang,xröng,,,,,,
傋,krö́ng,hrö́ng,,,,,,
向,sjyàng,hyàng,,,,,,
珦,sjyàng,hyàng,,,,,,
蠁,hyáng,hyàng,,,,,,
嚮,hyáng,hyàng,,,,,,
閧,xùng,xrö̀ng,,,,,,
嘐,krau,hrau,,,,,,
㚠,khiäu,hieu,,,,,,
䫞,khiäu,hieu,,,,,,
歊,hok,hyäu,,,,,,
毊,gyäu,hyäu,,,,,,
崤,xau,xrau,,,,,,
筊,kráu,xrau,,,,,,
姣,kráu,xrau,,,,,,
猇,hrau,xrau,,,,,,
䥵,kiéu,hiéu,,,,,,
膮,hieu,hiéu,,,,,,
㺒,xráu,nráu,,,,,,訓“撓”
䕧,kráu,xráu,,,,,,
䀊,kráu,xráu,,,,,,
校,kràu,xràu,,,,,,
㤊,xrau,xràu,,,,,,
哮,hrau,hràu,,,,,,
涍,hrau,hràu,,,,,,
皛,phräk,xiéu,,,,,,
鞋,xre,xräi,,,,,,
湝,kräi,xräi,,,,,,
蝔,kräi,xräi,,,,,,
偕,kräi,xräi,,,,,,
瀣,xö̀i,xrä̀i,,,,,,
衸,krä̀i,xrä̀i,,,,,,
㕢,kö̀i,xràj,,,,,,
絯,köi,xrä́i,,,,,,
噧,that,hrä̀i,,,,,,訓“譮”
𡘌,tshiḯ,hrä̀i,,,,,,訓“譮”
懈,krè,hrä̀i,,,,,,
䡣,xuon,hyon,,,,,,
䞿,khyon,hyon,,,,,,
𢮂,kien,xien,,,,,,
礥,yn,xien,,,,,,
㘋,yn,xien,,,,,,
閒,krän,xrän,,,,,,
函,xöm,xräm,,,,,,
鰜,kiem,xräm,,,,,,
譣,tshiäm,hyä́m,,,,,,skl
𩏩,hyöm,hyä́m,,,,,,
嶮,ngyä́m,hyä́m,,,,,,
㬎,ngöp,hién,,,,,,
減,krä́m,xrä́m,,,,,,
甉,xram,xrä́m,,,,,,
憪,xrän,xrán,,,,,,
𤡥,ngrän,xrán,,,,,,
捍,xàn,xrán,,,,,,
㺌,xrä́m,xiém,,,,,,
骭,kàn,xràn,,,,,,
藖,xrän,xrä̀n,,,,,,
濫,làm,xrám,,,,,,
㺝,xrä́m,xrám,,,,,,
晛,xièn,nién,,,,,,訓“㬗”
垷,kién,xién,,,,,,
俔,khièn,xién,,,,,,
顈,khvéng,xién,,,,,,
䵤,xién,tién,,,,,,“䵡”之誤或訓“䵡”？
臽,khö́m,xrä̀m,,,,,,
錎,khö́m,xrä̀m,,,,,,
䱤,kièm,xrä̀m,,,,,,
㯺,hám,xràm,,,,,,
見,kièn,xièn,,,,,,
𨘇,xuàj,xièn,,,,,,
韅,hién,hièn,,,,,,
獻,sö,hyòn,,,,,,sŋ
䦖,xrät,xiet,,,,,,
頡,krät,xiet,,,,,,
齕,xot,xiet,,,,,,
紇,xot,xiet,,,,,,
絜,kiet,xiet,,,,,,
覈,xrek,xiet,,,,,,
擷,xiet,hiet,,,,,,
𢴲,xiet,hiet,,,,,,
娎,hièu,hyät,,,,,,？丈例切非火例切？配“㛍”？
脅,hyö̀m,hyöp,,,,,,
弽,sjiäp,hiep,,,,,,
䁋,diep,hiep,,,,,,
偞,jiäp,hiep,,,,,,
桸,hyëi,hyï,,,,,,
